date;co_gt;pt08_s1_co;nmhc_gt;c6h6_gt;pt08_s2_nmhc;nox_gt;pt08_s3_nox;no2_gt;pt08_s4_no2;pt08_s5_o3;t;rh;ah
2004-03-11 08:00:00;0.16101694915254236;0.49246231155778897;0.048223350253807105;0.12421383647798742;0.2823593664664118;0.11645226811103587;0.3447691656077933;0.3323262839879154;0.40604343720491026;0.37400881057268726;0.237020316027088;0.6062893081761007;0.26670603287078043
2004-03-11 09:00:00;0.17796610169491525;0.5053840631730079;0.0676818950930626;0.14779874213836477;0.3151283451665756;0.0859851049424509;0.3206268530283778;0.2990936555891239;0.43720491029272895;0.341409691629956;0.23024830699774262;0.6465408805031447;0.280631827576026
2004-03-11 10:00:00;0.13559322033898302;0.4206748025843503;0.05922165820642977;0.09748427672955974;0.24249044238121245;0.07447528774542991;0.3795002117746717;0.2900302114803625;0.37252124645892354;0.2674008810572687;0.237020316027088;0.618867924528302;0.27379194961125874
2004-03-11 11:00:00;0.11864406779661016;0.38190954773869346;0.030456852791878174;0.0770440251572327;0.20699071545603495;0.06296547054840892;0.4260906395595087;0.2719033232628399;0.3328611898016997;0.1841409691629956;0.23024830699774262;0.6125786163522013;0.26395039858281666
2004-03-11 12:00:00;0.1271186440677966;0.42282842785355357;0.04568527918781726;0.08018867924528303;0.21354451119606768;0.06905890318212593;0.4146548072850487;0.2809667673716012;0.3512747875354108;0.18105726872246697;0.20767494356659139;0.7245283018867925;0.2934258439130007
2004-03-11 13:00:00;0.15254237288135591;0.45872218234027284;0.047377326565143825;0.11320754716981132;0.26542872747132706;0.09749492213947189;0.35578144853875476;0.3323262839879154;0.4154863078375826;0.2405286343612335;0.1805869074492099;0.8452830188679247;0.3151756716858577
2004-03-11 14:00:00;0.23728813559322032;0.5197415649676956;0.13282571912013535;0.1792452830188679;0.35554341889677776;0.13879485443466485;0.27996611605252014;0.3806646525679758;0.5066100094428707;0.3453744493392071;0.17381489841986453;0.9044025157232705;0.3320539316996359
2004-03-11 15:00:00;0.17796610169491525;0.47595118449389806;0.06091370558375635;0.1367924528301887;0.30038230475150196;0.12322274881516587;0.3218975010588734;0.37462235649546827;0.46742209631728043;0.3052863436123348;0.1805869074492099;0.8880503144654088;0.3341206574156087
2004-03-11 16:00:00;0.17796610169491525;0.46302943287867915;0.07445008460236886;0.1289308176100629;0.2889131622064446;0.12931618144888288;0.33079203727234224;0.38972809667673713;0.4409820585457979;0.3101321585903084;0.21218961625282162;0.7798742138364781;0.32383623659088673
2004-03-11 17:00:00;0.23728813559322032;0.5283560660445082;0.1209813874788494;0.17452830188679244;0.34789732386673944;0.16316858496953285;0.29055484963998307;0.40181268882175225;0.5014164305949009;0.3748898678414097;0.21444695259593677;0.7345911949685534;0.30494045861627794
2004-03-11 18:00:00;0.3983050847457627;0.6704953338119168;0.25380710659898476;0.3254716981132076;0.511196067722556;0.1888964116452268;0.20203303684879287;0.45015105740181266;0.6732766761095372;0.5092511013215859;0.2257336343115124;0.6918238993710693;0.2990355279992127
2004-03-11 19:00:00;0.576271186440678;0.8104809763101222;0.38409475465313025;0.4292452830188679;0.6034953577280174;0.25795531482735273;0.1609487505294367;0.513595166163142;0.7913125590179415;0.6392070484581498;0.21218961625282162;0.7559748427672957;0.3115342978053341
2004-03-11 20:00:00;0.5084745762711864;0.7128499641062456;0.3333333333333333;0.3757861635220126;0.557618787547788;0.23628977657413677;0.17831427361287588;0.49244712990936557;0.7242681775259678;0.6171806167400882;0.2099322799097065;0.7371069182389938;0.302381655348883
2004-03-11 21:00:00;0.3220338983050847;0.4781048097631012;0.16074450084602368;0.19968553459119498;0.3784817039868924;0.16113744075829384;0.2689538331215587;0.40483383685800606;0.4957507082152975;0.454625550660793;0.19864559819413088;0.689308176100629;0.26724731817734476
2004-03-11 22:00:00;0.11864406779661016;0.2282842785355348;0.04568527918781726;0.07232704402515723;0.19989077007099945;0.06228842247799594;0.4248199915290131;0.25075528700906347;0.3191690273843248;0.25022026431718064;0.17832957110609476;0.6817610062893082;0.2419545320342486
2004-03-11 23:00:00;0.07627118644067796;0.19095477386934678;0.016074450084602367;0.039308176100628936;0.13435281267067176;0.030467163168584967;0.5264718339686574;0.1540785498489426;0.2809254013220019;0.13171806167400882;0.17832957110609476;0.649056603773585;0.2297510087589804
2004-03-12 00:00:00;0.13559322033898302;0.3108399138549892;0.04060913705583756;0.09119496855345913;0.23047515019115236;0.08124576844955991;0.39474798814061834;0.28700906344410876;0.3389990557129367;0.24801762114537446;0.1805869074492099;0.6201257861635221;0.21897451038283633
2004-03-12 01:00:00;0.15254237288135591;0.2849964106245514;0.038917089678511;0.09905660377358491;0.24358274167121788;0.08869329722410291;0.39178314273612874;0.32628398791540786;0.3404154863078375;0.2550660792951542;0.16704288939051917;0.6352201257861636;0.212577502214349
2004-03-12 02:00:00;0.11016949152542371;0.2447954055994257;0.027918781725888325;0.06289308176100629;0.18296013107591477;0.05416384563303995;0.4548919949174079;0.2688821752265861;0.30547686496695;0.1933920704845815;0.1534988713318284;0.6616352201257862;0.2110028540497983
2004-03-12 03:00:00;0.059322033898305086;0.17372577171572146;0.011844331641285955;0.028301886792452827;0.10431458219552156;;0.5751800084709868;;0.2502360717658168;0.11409691629955948;0.1512415349887133;0.6679245283018869;0.21026473772266507
2004-03-12 04:00:00;;0.13208901651112714;0.0025380710659898475;0.015723270440251576;0.06717640633533586;0.012863913337846986;0.6653960186361711;0.09063444108761329;0.2252124645892351;0.05770925110132158;0.13092550790067717;0.7132075471698115;0.20962503690581635
2004-03-12 05:00:00;0.0423728813559322;0.14357501794687721;0.0;0.014150943396226415;0.06444565811032224;0.01895734597156398;0.6662431173231682;0.1268882175226586;0.23512747875354106;0.06211453744493392;0.1354401805869074;0.7018867924528303;0.2088869205786832
2004-03-12 06:00:00;0.059322033898305086;0.20100502512562812;0.008460236886632826;0.026729559748427674;0.10267613326051336;0.03656059580230196;0.5772977551884795;0.20845921450151056;0.26723323890462697;0.10308370044052864;0.14672686230248302;0.6754716981132076;0.2089361283338254
2004-03-12 07:00:00;0.11016949152542371;0.3187365398420675;0.021996615905245348;0.06761006289308177;0.18951392681594756;0.07244414353419092;0.45108005082592123;0.3081570996978852;0.3323890462700661;0.2180616740088106;0.13769751693002255;0.7031446540880503;0.21297116425548668
2004-03-12 08:00:00;0.364406779661017;0.6748025843503231;0.1649746192893401;0.279874213836478;0.46586564718732937;0.2064996614759648;0.24354087251164763;0.4199395770392749;0.5868744098205854;0.5052863436123348;0.15801354401805864;0.6779874213836479;0.2219761834465112
2004-03-12 09:00:00;;0.6446518305814788;;0.3459119496855346;0.5297651556526488;;0.18847945785684034;;0.661473087818697;0.5881057268722467;0.200902934537246;0.5911949685534592;0.2250270642653282
2004-03-12 10:00:00;0.25423728813559326;0.5046661880832736;0.17005076142131978;0.21855345911949686;0.40141998907700704;0.12525389302640488;0.24989411266412537;0.36253776435045315;0.4981114258734655;0.43348017621145374;0.29119638826185096;0.408805031446541;0.2131679952760555
2004-03-12 11:00:00;0.22033898305084745;0.44221105527638194;0.13451776649746192;0.18081761006289307;0.35718186783178585;0.14488828706838186;0.2740364252435409;0.4259818731117825;0.4442870632672333;0.4026431718061674;0.31602708803611734;0.36729559748427676;0.2093789981301053
2004-03-12 12:00:00;0.1694915254237288;0.40129217516152194;0.09052453468697123;0.15880503144654087;0.3293282359366466;0.09546377792823289;0.301990681914443;0.33534743202416917;0.4154863078375826;0.31101321585903086;0.3318284424379232;0.3433962264150944;0.20701702588327925
2004-03-12 13:00:00;0.20338983050847456;0.43431442928930375;0.11252115059221658;0.17138364779874213;0.3457127252867286;0.10697359512525388;0.29055484963998307;0.34441087613293053;0.44192634560906513;0.32158590308370044;0.3566591422121896;0.31823899371069186;0.2103139454778073
2004-03-12 14:00:00;0.22033898305084745;0.45944005743000726;0.13705583756345177;0.19968553459119498;0.37957400327689783;0.10900473933649288;0.2655654383735705;0.36555891238670696;0.47355996222851743;0.35594713656387666;0.3611738148984198;0.33333333333333337;0.22497785651018604
2004-03-12 15:00:00;0.23728813559322032;0.5068198133524767;0.1505922165820643;0.22169811320754715;0.403604587657018;0.12728503723764387;0.25412960609911056;0.37462235649546827;0.5113314447592068;0.39030837004405283;0.3498871331828442;0.349685534591195;0.22743824426729653
2004-03-12 16:00:00;0.22881355932203387;0.47523330940416375;0.13367174280879865;0.1981132075471698;0.3768432550518842;0.11916046039268788;0.2676831850910631;0.3564954682779456;0.4721435316336166;0.37841409691629957;0.35214446952595935;0.35220125786163525;0.2297510087589804
2004-03-12 17:00:00;0.19491525423728812;0.45010768126346024;0.1065989847715736;0.18238993710691823;0.3593664664117968;0.1002031144211239;0.289707750952986;0.35347432024169184;0.44995278564683666;0.32643171806167404;0.37471783295711053;0.3157232704402515;0.2244365712036217
2004-03-12 18:00:00;0.3220338983050847;0.6195262024407753;0.19120135363790186;0.3018867924528302;0.48825778263244124;0.13811780636425186;0.2075391783142736;0.44410876132930516;0.5915958451369216;0.5096916299559472;0.3340857787810383;0.38238993710691827;0.23511465406948134
2004-03-12 19:00:00;0.3050847457627119;0.630294328786791;0.1988155668358714;0.28459119496855345;0.4713271436373566;0.13540961408259988;0.21135112240576026;0.43202416918429004;0.5618508026440039;0.526431718061674;0.3182844243792325;0.43018867924528303;0.25076272020470425
2004-03-12 20:00:00;0.5508474576271186;0.858578607322326;0.4069373942470389;0.511006289308176;0.6701256144183506;0.22884224779959378;0.1279119017365523;0.5075528700906345;0.8182247403210576;0.7198237885462555;0.28442437923250563;0.5194968553459121;0.2701505757307352
2004-03-12 21:00:00;0.364406779661017;0.6826992103374014;0.27580372250423013;0.3144654088050315;0.5002730748225014;0.18415707515233581;0.18212621770436255;0.44410876132930516;0.6062322946175638;0.6052863436123348;0.2663656884875846;0.5547169811320755;0.2730046255289834
2004-03-12 22:00:00;0.288135593220339;0.6008614501076812;0.17597292724196276;0.22327044025157233;0.40633533588203163;0.16993906567366282;0.2189750105887336;0.41389728096676737;0.5033050047214354;0.5453744493392071;0.24153498871331824;0.6276729559748428;0.2830430075779943
2004-03-12 23:00:00;0.4491525423728814;0.7394113424264179;0.3045685279187817;0.34119496855345915;0.5259421081376296;0.2017603249830738;0.17746717492587888;0.3987915407854985;0.6633616619452314;0.6185022026431718;0.21218961625282162;0.6968553459119496;0.28456844798740283
2004-03-13 00:00:00;0.22033898305084745;0.45441493180186654;0.09729272419627749;0.14937106918238993;0.3173129437465866;0.12931618144888288;0.27149512918254975;0.33534743202416917;0.41879131255901797;0.454625550660793;0.20767494356659139;0.690566037735849;0.27600629859265824
2004-03-13 01:00:00;0.15254237288135591;0.39411342426417806;0.050761421319796954;0.11477987421383648;0.26761332605133803;0.0927555856465809;0.31723845828038966;0.28700906344410876;0.38054768649669496;0.392511013215859;0.19864559819413088;0.6880503144654089;0.2674441491979136
2004-03-13 02:00:00;0.1271186440677966;0.38549892318736545;0.030456852791878174;0.08333333333333334;0.21791370835608956;0.05484089370345294;0.361711139347734;0.2416918429003021;0.3342776203966005;0.3480176211453745;0.19187358916478553;0.6880503144654089;0.25922645408916445
2004-03-13 03:00:00;0.13559322033898302;0.37688442211055284;0.03299492385786802;0.08333333333333334;0.21845985800109227;;0.36298178737822956;;0.34135977337110485;0.3273127753303965;0.16930022573363426;0.7333333333333334;0.255142210412361
2004-03-13 04:00:00;;0.3589375448671931;0.04145516074450085;0.0959119496855346;0.23921354451119606;0.07244414353419092;0.34307496823379924;0.2447129909365559;0.3564683663833806;0.3255506607929516;0.1512415349887133;0.7786163522012579;0.25440409408522785
2004-03-13 05:00:00;0.07627118644067796;0.23761665470208182;0.0194585448392555;0.039308176100628936;0.13216821409066085;0.04062288422477996;0.4650571791613723;0.1903323262839879;0.29131255901794145;0.2493392070484582;0.1805869074492099;0.6842767295597485;0.24574352918019882
2004-03-13 06:00:00;0.09322033898305083;0.32519741564967697;0.01692047377326565;0.0440251572327044;0.14363735663571817;0.034529451591062965;0.4591274883523931;0.17522658610271902;0.2884796978281397;0.2563876651982379;0.15575620767494355;0.7333333333333334;0.24106879244168877
2004-03-13 07:00:00;0.11864406779661016;0.3338119167264896;0.0338409475465313;0.07861635220125786;0.21135991261605677;0.0927555856465809;0.3837357052096569;0.22658610271903323;0.35505193578847966;0.3026431718061674;0.1354401805869074;0.788679245283019;0.24328314142308832
2004-03-13 08:00:00;0.22033898305084745;0.4946159368269921;0.10575296108291032;0.1839622641509434;0.36045876570180224;0.17197020988490183;0.2596357475645913;0.283987915407855;0.48205854579792257;0.4136563876651983;0.13995485327313767;0.7849056603773585;0.24392284223993704
2004-03-13 09:00:00;0.3050847457627119;0.5463029432878679;0.19627749576988154;0.2358490566037736;0.42053522665210263;0.1983750846310088;0.21516306649724692;0.35347432024169184;0.5288007554296505;0.5101321585903084;0.2099322799097065;0.6352201257861636;0.2527310304103927
2004-03-13 10:00:00;0.2627118644067797;0.5743000717875091;0.12944162436548223;0.20125786163522014;0.381212452211906;0.16790792146242384;0.2316814908936891;0.37462235649546827;0.4768649669499528;0.533920704845815;0.27313769751693;0.5283018867924529;0.2631138667453991
2004-03-13 11:00:00;0.3389830508474576;0.6424982053122756;0.233502538071066;0.25157232704402516;0.43746586564718737;0.1990521327014218;0.20584498094027953;0.47129909365558914;0.5302171860245515;0.5859030837004405;0.3453724604966139;0.41509433962264164;0.2688219663418955
2004-03-13 12:00:00;0.29661016949152547;0.5771715721464465;0.17174280879864637;0.21855345911949686;0.4008738394320044;0.16046039268788084;0.23422278695468024;0.48036253776435045;0.4825306893295562;0.49955947136563883;0.4085778781038374;0.3094339622641509;0.2510579667355575
2004-03-13 13:00:00;0.22881355932203387;0.4888729361091171;0.12436548223350252;0.1918238993710692;0.369197160021846;0.10223425863236289;0.2816603134265142;0.3685800604229607;0.4452313503305005;0.37356828193832603;0.4311512415349886;0.27798742138364785;0.24416888101564804
2004-03-13 14:00:00;0.16101694915254236;0.40201005025125636;0.08883248730964467;0.13364779874213836;0.29546695794647737;0.07853757616790791;0.32443879711986445;0.3021148036253776;0.39235127478753545;0.2629955947136564;0.3995485327313769;0.32201257861635224;0.2528786536758193
2004-03-13 15:00:00;0.16101694915254236;0.42569992821249103;0.08544839255499154;0.1430817610062893;0.3080283997815402;0.07921462423832092;0.30792037272342226;0.34441087613293053;0.4131255901794146;0.30572687224669604;0.4085778781038374;0.30691823899371073;0.24869599448873142
2004-03-13 16:00:00;0.20338983050847456;0.4730796841349606;0.08798646362098138;0.15880503144654087;0.3298743855816494;0.09207853757616791;0.288860652265989;0.3685800604229607;0.42351274787535415;0.3634361233480176;0.39051918735891644;0.3257861635220126;0.24721976183446515
2004-03-13 17:00:00;0.18644067796610167;0.48743718592964824;0.07614213197969542;0.1650943396226415;0.33697433096668483;0.09884901828029789;0.2770012706480305;0.3716012084592145;0.4461756373937677;0.366079295154185;0.3702031602708803;0.359748427672956;0.2523865761243972
2004-03-13 18:00:00;0.2627118644067797;0.5929648241206031;0.155668358714044;0.24213836477987422;0.42599672310213;0.15233581584292485;0.21558661584074545;0.44108761329305135;0.5297450424929178;0.5030837004405286;0.3566591422121896;0.4;0.2688219663418955
2004-03-13 19:00:00;0.3474576271186441;0.6905958363244795;0.21235194585448391;0.3066037735849057;0.49317312943746583;0.18618821936357483;0.18466751376535367;0.49244712990936557;0.5972615675165249;0.5986784140969164;0.3498871331828442;0.4176100628930818;0.2746284814486763
2004-03-13 20:00:00;0.3474576271186441;0.6920315865039484;0.23434856175972926;0.300314465408805;0.48661933369743304;0.18754231550440081;0.1829733163913596;0.48036253776435045;0.5939565627950898;0.6361233480176212;0.34762979683972905;0.438993710691824;0.28530656431453594
2004-03-13 21:00:00;0.3474576271186441;0.6992103374012921;0.22165820642978;0.2861635220125786;0.4718732932823594;0.19025050778605282;0.18636171113934774;0.4743202416918429;0.5679886685552409;0.7193832599118943;0.3386004514672686;0.4729559748427673;0.3003149296329102
2004-03-13 22:00:00;0.25423728813559326;0.5721464465183059;0.14636209813874787;0.20440251572327042;0.38558164937192785;0.14353419092755587;0.22109275730622618;0.4259818731117825;0.5151085930122756;0.6039647577092512;0.32279909706546267;0.49559748427672967;0.2987894892235016
2004-03-13 23:00:00;0.211864406779661;0.5534816941852119;0.0922165820642978;0.169811320754717;0.3424358274167122;0.11509817197020987;0.24142312579415504;0.3867069486404834;0.4466477809254013;0.5651982378854625;0.3250564334085778;0.5044025157232704;0.3053341206574156
2004-03-14 00:00:00;0.23728813559322032;0.6367552045944007;0.0727580372250423;0.17138364779874213;0.3440742763517204;0.12728503723764387;0.24015247776365944;0.3836858006042296;0.45042492917847027;0.5647577092511014;0.30699774266365687;0.558490566037736;0.3203424859757898
2004-03-14 01:00:00;0.22881355932203387;0.6008614501076812;0.10490693739424703;0.18553459119496857;0.3615510649918078;0.11645226811103587;0.23634053367217278;0.35347432024169184;0.45656279508970726;0.5625550660792952;0.32279909706546267;0.5320754716981133;0.3222123806711938
2004-03-14 02:00:00;0.20338983050847456;0.5168700646087581;0.07191201353637902;0.13364779874213836;0.29601310759148003;0.08530805687203791;0.2672596357475646;0.3081570996978852;0.41831916902738436;0.4775330396475771;0.2753950338600451;0.6251572327044026;0.322261588426336
2004-03-14 03:00:00;0.19491525423728812;0.5003589375448673;0.10575296108291032;0.1509433962264151;0.31949754232659744;;0.25370605675561203;;0.45467422096317284;0.4515418502202644;0.25507900677200895;0.6817610062893082;0.32900305088081877
2004-03-14 04:00:00;;0.3467336683417086;0.04145516074450085;0.08018867924528303;0.21299836155106497;0.046039268788083954;0.3422278695468022;0.2416918429003021;0.3753541076487252;0.35154185022026435;0.2663656884875846;0.6528301886792454;0.32550930026572183
2004-03-14 05:00:00;0.09322033898305083;0.2979181622397703;0.021150592216582064;0.05660377358490566;0.16821409066084106;0.034529451591062965;0.40237187632359167;0.20543806646525678;0.3399433427762039;0.29779735682819386;0.25282167042889386;0.6779874213836479;0.3220647574057671
2004-03-14 06:00:00;0.07627118644067796;0.30796841349605175;0.018612521150592216;0.03773584905660377;0.12834516657564174;0.02843601895734597;0.45446844557390936;0.18429003021148035;0.3191690273843248;0.27268722466960355;0.25507900677200895;0.6666666666666667;0.3191122920972346
2004-03-14 07:00:00;0.06779661016949153;0.2735104091888012;0.01692047377326565;0.036163522012578615;0.12670671764063354;0.04874746106973595;0.44980940279542564;0.19637462235649547;0.32247403210576014;0.2643171806167401;0.2279909706546275;0.7345911949685534;0.3219171341403405
2004-03-14 08:00:00;0.11016949152542371;0.36468054558506824;0.024534686971235193;0.06446540880503145;0.18514472965592568;0.06702775897088693;0.3824650571791614;0.24773413897280966;0.3574126534466478;0.31101321585903086;0.25507900677200895;0.6729559748427674;0.3219171341403405
2004-03-14 09:00:00;0.1271186440677966;0.42211055276381915;0.04230118443316413;0.09905660377358491;0.24303659202621516;0.07853757616790791;0.3104616687844134;0.2447129909365559;0.41076487252124644;0.37004405286343617;0.27313769751693;0.638993710691824;0.32669028638913494
2004-03-14 10:00:00;0.17796610169491525;0.49174443646805455;0.10321489001692047;0.13364779874213836;0.2949208083014746;0.0961408259986459;0.2668360864040661;0.2900302114803625;0.4518413597733711;0.4281938325991189;0.3205417607223476;0.5522012578616353;0.3316602696584982
2004-03-14 11:00:00;0.22881355932203387;0.5728643216080402;0.11928934010152284;0.169811320754717;0.3418896777717094;0.11780636425186188;0.23549343498517578;0.338368580060423;0.4905571293673277;0.48546255506607927;0.37471783295711053;0.46415094339622653;0.33466194272217303
2004-03-14 12:00:00;0.22881355932203387;0.552045944005743;0.116751269035533;0.16666666666666666;0.33806663025669037;0.10765064319566689;0.24777636594663277;0.35347432024169184;0.48158640226628896;0.44449339207048466;0.42889390519187354;0.36603773584905663;0.31916149985237674
2004-03-14 13:00:00;0.16101694915254236;0.45513280689160085;0.0727580372250423;0.11635220125786164;0.2714363735663572;0.07515233581584292;0.3227445997458704;0.3081570996978852;0.4098205854579792;0.32026431718061676;0.47178329571106087;0.279245283018868;0.28658596594823343
2004-03-14 14:00:00;0.1440677966101695;0.40201005025125636;0.06514382402707275;0.11635220125786164;0.2708902239213544;0.06838185511171292;0.3312155866158407;0.3021148036253776;0.39329556185080267;0.27268722466960355;0.4762979683972911;0.26415094339622647;0.27694124594036024
2004-03-14 15:00:00;0.15254237288135591;0.43862167982771005;0.077834179357022;0.12735849056603774;0.2856362643364282;0.07447528774542991;0.32147395171537485;0.3172205438066465;0.4032105760151086;0.2850220264317181;0.4875846501128667;0.24905660377358493;0.272463340222419
2004-03-14 16:00:00;0.24576271186440676;0.5821966977745872;0.1209813874788494;0.18553459119496857;0.3615510649918078;0.11374407582938388;0.2761541719610335;0.3836858006042296;0.4669499527856468;0.3726872246696035;0.49435665914221205;0.24150943396226413;0.2720204704261392
2004-03-14 17:00:00;0.23728813559322032;0.5678391959798996;0.1260575296108291;0.18710691823899372;0.3648279628618242;0.12051455653351387;0.2630241423125794;0.3806646525679758;0.4773371104815864;0.41982378854625557;0.474040632054176;0.2716981132075472;0.280877866351737
2004-03-14 18:00:00;0.20338983050847456;0.5965541995692749;0.09729272419627749;0.190251572327044;0.36701256144183503;0.10697359512525388;0.25709445150360016;0.3595166163141994;0.4787535410764872;0.44449339207048466;0.437923250564334;0.3459119496855346;0.3109438047436276
2004-03-14 19:00:00;0.3813559322033898;0.8334529791816225;0.21573604060913704;0.32232704402515727;0.5073730202075368;0.17535545023696683;0.18254976704786108;0.46827794561933533;0.6307837582625118;0.6365638766519824;0.4085778781038374;0.408805031446541;0.331857100679067
2004-03-14 20:00:00;0.4915254237288136;0.8980617372577173;0.2825719120135364;0.3616352201257862;0.5450573457127252;0.21868652674339878;0.15205421431596783;0.5166163141993958;0.6827195467422096;0.7277533039647578;0.39051918735891644;0.46415094339622653;0.3553784076370436
2004-03-14 21:00:00;0.2796610169491525;0.6554199569274946;0.1751269035532995;0.22955974842767293;0.4134352812670672;0.14556533513879485;0.19567979669631513;0.4350453172205438;0.548158640226629;0.6145374449339207;0.3702031602708803;0.5081761006289309;0.36079126070268674
2004-03-14 22:00:00;0.1694915254237288;0.4860014357501795;0.07868020304568528;0.139937106918239;0.304205352266521;0.09749492213947189;0.25497670478610757;0.3595166163141994;0.4390934844192635;0.5154185022026432;0.3611738148984198;0.5257861635220127;0.3618246235606732
2004-03-14 23:00:00;0.17796610169491525;0.5039483129935391;0.06091370558375635;0.1367924528301887;0.30038230475150196;0.10155721056194988;0.25878864887759423;0.35347432024169184;0.4532577903682719;0.4828193832599119;0.3250564334085778;0.5874213836477988;0.36049601417183347
2004-03-15 00:00:00;0.1440677966101695;0.4249820531227567;0.04991539763113367;0.11477987421383648;0.26706717640633526;0.06905890318212593;0.28081321473951715;0.2930513595166163;0.4202077431539188;0.43920704845814984;0.32731376975169296;0.5723270440251573;0.35311485090050193
2004-03-15 01:00:00;0.1440677966101695;0.4249820531227567;0.05583756345177665;0.1069182389937107;0.2566903331512834;0.07041299932295192;0.2914019483269801;0.27492447129909364;0.41831916902738436;0.405726872246696;0.30925507900677196;0.6012578616352202;0.34967030804054716
2004-03-15 02:00:00;0.1440677966101695;0.41421392677674085;0.04991539763113367;0.10849056603773585;0.25778263244128885;0.07176709546377792;0.2863193562049979;0.2598187311178248;0.42917847025495753;0.3947136563876652;0.29571106094808125;0.6553459119496856;0.3628087786635174
2004-03-15 03:00:00;0.0847457627118644;0.3094041636755205;0.031302876480541454;0.06761006289308177;0.19169852539595847;;0.34138077085980517;;0.39187913125590185;0.33832599118942736;0.2776523702031602;0.6830188679245284;0.3563625627398878
2004-03-15 04:00:00;;0.3094041636755205;0.031302876480541454;0.06132075471698113;0.17913708356089567;0.043331076506431955;0.35069885641677256;0.20845921450151056;0.3829084041548631;0.33480176211453744;0.27088036117381487;0.7069182389937109;0.3623167011120953
2004-03-15 05:00:00;0.07627118644067796;0.30725053840631733;0.027072758037225045;0.059748427672955975;0.17476788640087385;0.05822613405551794;0.35324015247776364;0.2175226586102719;0.38101983002832857;0.33348017621145376;0.2618510158013544;0.7320754716981134;0.3634976872355083
