date;co_gt;pt08_s1_co;c6h6_gt;pt08_s2_nmhc;nox_gt;pt08_s3_nox;no2_gt;pt08_s4_no2;pt08_s5_o3;t;rh;ah
2004-03-12 13:00:00;0.4363636363636364;0.583976833976834;0.37847222222222227;0.2804621848739496;0.2536115569823435;0.607079646017699;0.5229357798165137;0.5551401869158878;0.40109890109890106;0.3665893271461717;0.31823899371069186;0.6262
2004-03-12 14:00:00;0.4727272727272728;0.6177606177606177;0.44097222222222227;0.34558823529411764;0.25842696629213485;0.5548672566371682;0.5550458715596331;0.5968847352024923;0.443956043956044;0.3712296983758701;0.33333333333333337;0.656
2004-03-12 15:00:00;0.509090909090909;0.6814671814671814;0.48958333333333337;0.3918067226890757;0.30176565008025685;0.5309734513274336;0.5688073394495414;0.6467289719626169;0.4868131868131868;0.35962877030162416;0.349685534591195;0.661
2004-03-12 16:00:00;0.49090909090909085;0.638996138996139;0.4375;0.3403361344537815;0.2825040128410915;0.55929203539823;0.5412844036697249;0.5950155763239876;0.471978021978022;0.3619489559164733;0.35220125786163525;0.6657
2004-03-12 17:00:00;0.41818181818181815;0.6052123552123553;0.4027777777777778;0.30672268907563016;0.23756019261637237;0.6053097345132743;0.536697247706422;0.5657320872274144;0.4071428571428571;0.38515081206496515;0.3157232704402515;0.6549
2004-03-12 18:00:00;0.6909090909090909;0.8330115830115831;0.6666666666666667;0.5546218487394957;0.3274478330658106;0.43362831858407075;0.6743119266055047;0.7526479750778817;0.6357142857142857;0.3433874709976798;0.38238993710691827;0.6766
2004-03-12 19:00:00;0.6545454545454545;0.8474903474903476;0.6284722222222222;0.5220588235294118;0.32102728731942215;0.4415929203539823;0.6559633027522935;0.7133956386292836;0.6565934065934065;0.3271461716937355;0.43018867924528303;0.7084
2004-03-12 20:00:00;0.3761098671443502;0.43562105366489845;0.3596598852711839;0.9044117647058824;0.5425361155698235;0.2672566371681416;0.7706422018348624;0.7133956386292836;0.8978021978021979;0.2923433874709977;0.5194968553459121;0.7478
2004-03-12 21:00:00;0.7818181818181819;0.9179536679536681;0.6944444444444445;0.5777310924369748;0.43659711075441415;0.3805309734513274;0.6743119266055047;0.77196261682243;0.7549450549450549;0.2737819025522042;0.5547169811320755;0.7536
2004-03-12 22:00:00;0.6181818181818182;0.8079150579150579;0.49305555555555564;0.3970588235294118;0.4028892455858748;0.45752212389380525;0.6284403669724772;0.6361370716510905;0.6802197802197802;0.24825986078886308;0.6276729559748428;0.774
2004-03-12 23:00:00;0.9636363636363637;0.9942084942084942;0.7534722222222223;0.6271008403361343;0.478330658105939;0.37079646017699114;0.6055045871559634;0.8473520249221184;0.7714285714285714;0.21809744779582363;0.6968553459119496;0.7771
2004-03-13 00:00:00;0.4727272727272728;0.611003861003861;0.3298611111111111;0.22584033613445376;0.30658105939004815;0.5672566371681416;0.5091743119266054;0.5246105919003116;0.567032967032967;0.21345707656612528;0.690566037735849;0.7597
2004-03-13 01:00:00;0.32727272727272727;0.52992277992278;0.25347222222222227;0.13025210084033612;0.21990369181380418;0.6628318584070796;0.43577981651376146;0.47414330218068534;0.48956043956043954;0.20417633410672853;0.6880503144654089;0.7423
2004-03-13 02:00:00;0.27272727272727276;0.5183397683397682;0.18402777777777782;0.034663865546218475;0.13001605136436598;0.7557522123893805;0.3669724770642202;0.41308411214953267;0.434065934065934;0.19721577726218098;0.6880503144654089;0.7256
2004-03-13 03:00:00;0.2909090909090909;0.5067567567567567;0.18402777777777782;0.0357142857142857;0.13001605136436598;0.7584070796460178;0.4782194098750424;0.42242990654205603;0.4082417582417583;0.17401392111368907;0.7333333333333334;0.7173
2004-03-13 04:00:00;0.3761098671443502;0.48262548262548266;0.21180555555555558;0.07563025210084029;0.17174959871589085;0.7168141592920354;0.371559633027523;0.44236760124610597;0.406043956043956;0.15545243619489557;0.7786163522012579;0.7158
2004-03-13 05:00:00;0.16363636363636364;0.31949806949806947;0.08680555555555557;0.2148943829704667;0.09630818619582664;0.9716814159292035;0.2889908256880734;0.356386292834891;0.310989010989011;0.18561484918793503;0.6842767295597485;0.6982
2004-03-13 06:00:00;0.19999999999999998;0.43725868725868733;0.09722222222222222;0.2148943829704667;0.08186195826645265;0.9592920353982302;0.26605504587155965;0.3526479750778816;0.31978021978021975;0.16009280742459397;0.7333333333333334;0.6887
2004-03-13 07:00:00;0.2545454545454545;0.4488416988416989;0.17361111111111113;0.022058823529411797;0.21990369181380418;0.8017699115044248;0.3440366972477064;0.4404984423676013;0.3774725274725275;0.13921113689095127;0.788679245283019;0.6932
2004-03-13 08:00:00;0.4727272727272728;0.6650579150579151;0.40625000000000006;0.3088235294117646;0.40770465489566615;0.5424778761061946;0.43119266055045874;0.6080996884735203;0.5159340659340659;0.14385150812064967;0.7849056603773585;0.6945
2004-03-13 09:00:00;0.6545454545454545;0.7345559845559845;0.5208333333333334;0.4243697478991596;0.47030497592295345;0.4495575221238938;0.536697247706422;0.6697819314641745;0.6362637362637362;0.21577726218097448;0.6352201257861636;0.7124
2004-03-13 10:00:00;0.5636363636363637;0.7722007722007721;0.4444444444444445;0.3487394957983193;0.3980738362760835;0.484070796460177;0.5688073394495414;0.6012461059190032;0.665934065934066;0.28074245939675174;0.5283018867924529;0.7335
2004-03-13 11:00:00;0.7272727272727272;0.8638996138996139;0.5555555555555557;0.45693277310924374;0.4719101123595506;0.4300884955752213;0.7155963302752295;0.6716510903426792;0.7307692307692308;0.35498839907192575;0.41509433962264164;0.7451
2004-03-13 12:00:00;0.6363636363636364;0.7760617760617762;0.48263888888888895;0.38655462184873957;0.38041733547351525;0.4893805309734513;0.7293577981651376;0.6087227414330217;0.6230769230769231;0.41995359628770296;0.3094339622641509;0.709
2004-03-13 13:00:00;0.49090909090909085;0.6573359073359074;0.42361111111111116;0.3256302521008404;0.24237560192616373;0.5884955752212389;0.5596330275229358;0.5595015576323987;0.4659340659340659;0.44315545243619486;0.27798742138364785;0.695
2004-03-13 14:00:00;0.34545454545454546;0.5405405405405405;0.2951388888888889;0.18382352941176472;0.18619582664526485;0.6778761061946903;0.45871559633027525;0.4897196261682243;0.328021978021978;0.41067285382830626;0.32201257861635224;0.7127
2004-03-13 15:00:00;0.34545454545454546;0.5723938223938224;0.3159722222222222;0.20798319327731085;0.18780096308186195;0.643362831858407;0.5229357798165137;0.5171339563862929;0.38131868131868135;0.41995359628770296;0.30691823899371073;0.7042
2004-03-13 16:00:00;0.4363636363636364;0.6361003861003861;0.3506944444444445;0.2499999999999999;0.21829855537720705;0.6035398230088496;0.5596330275229358;0.5308411214953271;0.4532967032967033;0.40139211136890957;0.3257861635220126;0.7012
2004-03-13 17:00:00;0.39999999999999997;0.6554054054054054;0.36458333333333337;0.263655462184874;0.23434991974317818;0.5787610619469026;0.5642201834862386;0.5607476635514019;0.4565934065934066;0.3805104408352668;0.359748427672956;0.7117
2004-03-13 18:00:00;0.5636363636363637;0.7972972972972973;0.5347222222222222;0.43487394957983183;0.36115569823434995;0.4504424778761062;0.6697247706422018;0.6710280373831775;0.6274725274725275;0.3665893271461717;0.4;0.7451
2004-03-13 19:00:00;0.7454545454545455;0.9285714285714285;0.6770833333333334;0.5640756302521007;0.4414125200642055;0.38584070796460174;0.7477064220183487;0.7601246105919003;0.7467032967032967;0.35962877030162416;0.4176100628930818;0.7569
2004-03-13 20:00:00;0.7454545454545455;0.9305019305019305;0.6631944444444444;0.551470588235294;0.4446227929373997;0.38230088495575215;0.7293577981651376;0.7557632398753894;0.7934065934065935;0.3573085846867749;0.438993710691824;0.7786
2004-03-13 21:00:00;0.7454545454545455;0.94015444015444;0.6319444444444445;0.523109243697479;0.45104333868378815;0.3893805309734513;0.7201834862385321;0.7214953271028038;0.8972527472527474;0.3480278422273782;0.4729559748427673;0.8091
2004-03-13 22:00:00;0.5454545454545455;0.7693050193050194;0.4513888888888889;0.3571428571428571;0.3402889245585875;0.4619469026548672;0.6467889908256881;0.6517133956386293;0.7532967032967033;0.33178654292343385;0.49559748427672967;0.806
2004-03-13 23:00:00;0.4545454545454546;0.7442084942084942;0.37500000000000006;0.27415966386554624;0.27287319422150885;0.5044247787610618;0.5871559633027523;0.5613707165109034;0.7049450549450549;0.33410672853828305;0.5044025157232704;0.8193
2004-03-14 00:00:00;0.509090909090909;0.8561776061776062;0.37847222222222227;0.2773109243697479;0.30176565008025685;0.5017699115044247;0.5825688073394495;0.5663551401869159;0.7043956043956043;0.31554524361948955;0.558490566037736;0.8498
2004-03-14 01:00:00;0.49090909090909085;0.8079150579150579;0.40972222222222227;0.31092436974789905;0.27608346709470305;0.49380530973451325;0.536697247706422;0.5744548286604362;0.7016483516483516;0.33178654292343385;0.5320754716981133;0.8536
2004-03-14 02:00:00;0.4363636363636364;0.694980694980695;0.2951388888888889;0.18487394957983194;0.20224719101123595;0.5584070796460177;0.46788990825688076;0.52398753894081;0.5956043956043957;0.28306264501160094;0.6251572327044026;0.8537
2004-03-14 03:00:00;0.41818181818181815;0.6727799227799228;0.3333333333333333;0.23004201680672265;0.20224719101123595;0.5300884955752212;0.4782194098750424;0.57196261682243;0.5631868131868132;0.26218097447795824;0.6817610062893082;0.8674
2004-03-14 04:00:00;0.3761098671443502;0.4662162162162161;0.17708333333333337;0.025210084033613467;0.10914927768860352;0.7150442477876107;0.3669724770642202;0.4672897196261683;0.4384615384615384;0.2737819025522042;0.6528301886792454;0.8603
2004-03-14 05:00:00;0.19999999999999998;0.4005791505791506;0.12500000000000003;0.2148943829704667;0.08186195826645265;0.8407079646017699;0.3119266055045872;0.42056074766355145;0.3714285714285714;0.25986078886310904;0.6779874213836479;0.8533
2004-03-14 06:00:00;0.16363636363636364;0.414092664092664;0.08333333333333333;0.2148943829704667;0.06741573033707865;0.9495575221238939;0.27981651376146793;0.39314641744548284;0.3401098901098901;0.26218097447795824;0.6666666666666667;0.8473
2004-03-14 07:00:00;0.14545454545454545;0.36776061776061775;0.0798611111111111;0.2148943829704667;0.11556982343499198;0.9398230088495576;0.29816513761467894;0.3975077881619937;0.32967032967032966;0.23433874709976799;0.7345911949685534;0.853
2004-03-14 08:00:00;0.23636363636363633;0.49034749034749037;0.14236111111111113;0.2148943829704667;0.15890850722311395;0.7991150442477877;0.3761467889908257;0.44361370716510906;0.3879120879120879;0.26218097447795824;0.6729559748427674;0.853
2004-03-14 09:00:00;0.27272727272727276;0.5675675675675677;0.21875000000000003;0.08298319327731085;0.18619582664526485;0.6486725663716815;0.371559633027523;0.5140186915887851;0.4615384615384615;0.28074245939675174;0.638993710691824;0.8627
2004-03-14 10:00:00;0.38181818181818183;0.6611969111969113;0.2951388888888889;0.1827731092436975;0.22792937399678972;0.5575221238938053;0.44036697247706424;0.5682242990654206;0.5340659340659342;0.3294663573085847;0.5522012578616353;0.8728
2004-03-14 11:00:00;0.49090909090909085;0.7702702702702703;0.37500000000000006;0.273109243697479;0.2792937399678973;0.4920353982300885;0.5137614678899083;0.6193146417445482;0.6054945054945056;0.38515081206496515;0.46415094339622653;0.8789
2004-03-14 12:00:00;0.49090909090909085;0.7422779922779922;0.3680555555555556;0.26575630252100846;0.25521669341894065;0.5176991150442478;0.536697247706422;0.6074766355140188;0.5543956043956044;0.4408352668213457;0.36603773584905663;0.8474
2004-03-14 13:00:00;0.34545454545454546;0.6119691119691121;0.2569444444444445;0.13760504201680668;0.1781701444622793;0.6743362831858406;0.46788990825688076;0.5127725856697819;0.3994505494505494;0.48491879350348027;0.279245283018868;0.7812
2004-03-14 14:00:00;0.3090909090909091;0.5405405405405405;0.2569444444444445;0.13655462184873945;0.16211878009630817;0.6920353982300884;0.45871559633027525;0.4909657320872274;0.3401098901098901;0.4895591647331786;0.26415094339622647;0.7616
2004-03-14 15:00:00;0.32727272727272727;0.5897683397683399;0.28125;0.1649159663865546;0.17656500802568217;0.6716814159292035;0.48165137614678905;0.5040498442367601;0.3554945054945055;0.5011600928074246;0.24905660377358493;0.7525
2004-03-14 16:00:00;0.5272727272727272;0.7828185328185328;0.40972222222222227;0.31092436974789905;0.26966292134831465;0.5769911504424778;0.5825688073394495;0.5881619937694703;0.4648351648351648;0.5081206496519721;0.24150943396226413;0.7516
2004-03-14 17:00:00;0.509090909090909;0.7635135135135135;0.4131944444444445;0.3172268907563024;0.28571428571428575;0.5495575221238937;0.5779816513761469;0.6018691588785047;0.5236263736263735;0.4872389791183295;0.2716981132075472;0.7696
2004-03-14 18:00:00;0.4363636363636364;0.802123552123552;0.4201388888888889;0.3214285714285715;0.2536115569823435;0.5371681415929204;0.5458715596330275;0.6037383177570094;0.5543956043956044;0.4501160092807424;0.3459119496855346;0.8307
2004-03-14 19:00:00;0.8181818181818181;0.43562105366489845;0.7118055555555557;0.5913865546218487;0.4157303370786517;0.3814159292035398;0.7110091743119267;0.804361370716511;0.793956043956044;0.41995359628770296;0.408805031446541;0.8732
2004-03-14 20:00:00;0.3761098671443502;0.43562105366489845;0.7986111111111112;0.6638655462184874;0.5184590690208668;0.3176991150442478;0.7844036697247707;0.8728971962616822;0.9076923076923078;0.40139211136890957;0.46415094339622653;0.921
2004-03-14 21:00:00;0.6;0.8812741312741313;0.5069444444444444;0.4107142857142857;0.34510433386837885;0.4088495575221239;0.6605504587155964;0.6953271028037383;0.7664835164835164;0.3805104408352668;0.5081761006289309;0.932
2004-03-14 22:00:00;0.36363636363636365;0.6534749034749036;0.3090277777777778;0.2006302521008403;0.23113964686998395;0.5327433628318583;0.5458715596330275;0.5514018691588786;0.6428571428571428;0.3712296983758701;0.5257861635220127;0.9341
2004-03-14 23:00:00;0.38181818181818183;0.6776061776061776;0.30208333333333337;0.19327731092436973;0.2407704654895666;0.5407079646017698;0.536697247706422;0.5700934579439253;0.6021978021978023;0.33410672853828305;0.5874213836477988;0.9314
2004-03-15 00:00:00;0.3090909090909091;0.5714285714285715;0.25347222222222227;0.1292016806722689;0.1637239165329053;0.5867256637168141;0.444954128440367;0.5264797507788163;0.5478021978021979;0.33642691415313225;0.5723270440251573;0.9164
2004-03-15 01:00:00;0.3090909090909091;0.5714285714285715;0.23611111111111113;0.10924369747899154;0.16693418940609953;0.6088495575221238;0.41743119266055045;0.52398753894081;0.506043956043956;0.31786542923433875;0.6012578616352202;0.9094
2004-03-15 02:00:00;0.3090909090909091;0.556949806949807;0.23958333333333337;0.11134453781512599;0.17014446227929372;0.5982300884955751;0.3944954128440367;0.5383177570093458;0.4923076923076923;0.30394431554524365;0.6553459119496856;0.9361
2004-03-15 03:00:00;0.18181818181818182;0.416023166023166;0.14930555555555558;0.2148943829704667;0.17014446227929372;0.7132743362831859;0.4782194098750424;0.4890965732087228;0.421978021978022;0.2853828306264501;0.6830188679245284;0.923
2004-03-15 04:00:00;0.3761098671443502;0.416023166023166;0.13541666666666669;0.2148943829704667;0.10272873194221509;0.7327433628318585;0.31651376146788995;0.47725856697819313;0.4175824175824176;0.2784222737819026;0.7069182389937109;0.9351
2004-03-15 05:00:00;0.16363636363636364;0.4131274131274131;0.13194444444444445;0.2148943829704667;0.13804173354735153;0.7380530973451327;0.3302752293577982;0.47476635514018695;0.41593406593406596;0.2691415313225058;0.7320754716981134;0.9375
2004-03-15 06:00:00;0.23636363636363633;0.4922779922779922;0.21875000000000003;0.08508403361344541;0.21829855537720705;0.6265486725663716;0.3577981651376147;0.5495327102803739;0.45604395604395603;0.2575406032482599;0.7710691823899372;0.9475
2004-03-15 07:00:00;0.38181818181818183;0.6438223938223938;0.3333333333333333;0.2279411764705882;0.36276083467094705;0.5088495575221239;0.39908256880733944;0.6280373831775702;0.5395604395604396;0.2552204176334107;0.7672955974842769;0.9401
2004-03-15 08:00:00;0.9818181818181818;0.43562105366489845;0.8958333333333334;0.7373949579831932;0.5746388443017657;0.29203539823008845;0.5137614678899083;0.6280373831775702;0.7840659340659342;0.28074245939675174;0.6880503144654089;0.917
2004-03-15 09:00:00;0.3761098671443502;0.43562105366489845;0.3596598852711839;0.9999999999999999;0.7640449438202247;0.19026548672566368;0.6743119266055047;0.6280373831775702;0.7840659340659342;0.33642691415313225;0.5672955974842767;0.9076
2004-03-15 10:00:00;0.3761098671443502;0.43562105366489845;0.920138888888889;0.7573529411764705;0.6292134831460674;0.26548672566371684;0.7110091743119267;0.9719626168224299;0.945054945054945;0.3967517401392111;0.4578616352201259;0.8993
2004-03-15 11:00:00;0.7454545454545455;0.8851351351351352;0.6944444444444445;0.5787815126050421;0.5088282504012841;0.34336283185840705;0.7018348623853212;0.8267912772585669;0.848901098901099;0.45243619489559167;0.3685534591194969;0.8801
2004-03-15 12:00:00;0.5454545454545455;0.7557915057915058;0.48611111111111116;0.38970588235294124;0.31942215088282505;0.4504424778761062;0.6055045871559634;0.6735202492211839;0.6972527472527472;0.5034802784222737;0.31320754716981136;0.8904
2004-03-15 13:00:00;0.509090909090909;0.7432432432432433;0.513888888888889;0.41701680672268904;0.27126805778491175;0.4495575221238938;0.536697247706422;0.7034267912772586;0.6324175824175824;0.5336426914153133;0.289308176100629;0.9096
2004-03-15 14:00:00;0.509090909090909;0.7268339768339768;0.53125;0.4338235294117646;0.2520064205457464;0.4566371681415929;0.5;0.7021806853582554;0.554945054945055;0.5475638051044083;0.2616352201257862;0.8757
2004-03-15 15:00:00;0.4363636363636364;0.6467181467181468;0.4166666666666667;0.31932773109243684;0.24237560192616373;0.5345132743362833;0.46788990825688076;0.6261682242990655;0.4857142857142857;0.5591647331786542;0.24779874213836475;0.8736
2004-03-15 16:00:00;0.39999999999999997;0.6476833976833977;0.39583333333333337;0.2983193277310924;0.2263242375601926;0.5557522123893806;0.444954128440367;0.6062305295950156;0.4478021978021978;0.5591647331786542;0.25408805031446546;0.8848
