date;co_gt;pt08_s1_co;nmhc_gt;c6h6_gt;pt08_s2_nmhc;nox_gt;pt08_s3_nox;no2_gt;pt08_s4_no2;pt08_s5_o3;t;rh;ah;ah_target
2004-03-11 22:00:00;0.2545454545454545;0.3069498069498069;0.0850393700787401;0.1597222222222222;0.0;0.1476725521669341;0.8876106194690265;0.3807339449541284;0.3931464174454828;0.3120879120879121;0.1832946635730858;0.6817610062893082;0.6905;0.6248
2004-03-11 23:00:00;0.1636363636363636;0.2567567567567568;0.0299212598425196;0.0868055555555555;0.2148943829704667;0.0722311396468699;0.4661616063054676;0.2339449541284403;0.3426791277258567;0.1642857142857142;0.1832946635730858;0.649056603773585;0.6657;0.6233
2004-03-12 00:00:00;0.2909090909090909;0.4179536679536678;0.0755905511811023;0.2013888888888889;0.0588235294117647;0.1926163723916532;0.824778761061947;0.4357798165137614;0.4193146417445482;0.3093406593406593;0.185614849187935;0.6201257861635221;0.6438;0.6234
2004-03-12 01:00:00;0.3272727272727272;0.3832046332046331;0.0724409448818897;0.21875;0.0840336134453781;0.2102728731942215;0.8185840707964602;0.4954128440366973;0.4211838006230529;0.3181318681318681;0.1716937354988399;0.6352201257861636;0.6308;0.6316
2004-03-12 02:00:00;0.2363636363636363;0.3291505791505791;0.0519685039370078;0.1388888888888889;0.2148943829704667;0.1284109149277688;0.9504424778761064;0.408256880733945;0.3750778816199377;0.2412087912087911;0.1577726218097447;0.6616352201257862;0.6276;0.6499
2004-03-12 03:00:00;0.1272727272727273;0.2335907335907335;0.0220472440944881;0.0625;0.2148943829704667;0.1284109149277688;0.4661616063054676;0.4782194098750424;0.3021806853582555;0.1423076923076923;0.1554524361948955;0.6679245283018869;0.6261;0.6561
2004-03-12 04:00:00;0.3761098671443502;0.1776061776061775;0.0047244094488188;0.0347222222222222;0.2148943829704667;0.0304975922953451;0.4661616063054676;0.1376146788990825;0.2691588785046729;0.0719780219780219;0.1345707656612528;0.7132075471698115;0.6248;0.632
2004-03-12 05:00:00;0.0909090909090909;0.193050193050193;0.0;0.03125;0.2148943829704667;0.0449438202247191;0.4661616063054676;0.1926605504587156;0.2822429906542056;0.0774725274725274;0.1392111368909512;0.7018867924528303;0.6233;0.6243
2004-03-12 06:00:00;0.1272727272727273;0.2702702702702703;0.0157480314960629;0.0590277777777777;0.2148943829704667;0.0866773675762439;0.4661616063054676;0.3165137614678899;0.3246105919003115;0.1285714285714285;0.1508120649651972;0.6754716981132076;0.6234;0.6195
2004-03-12 07:00:00;0.2363636363636363;0.4285714285714285;0.0409448818897637;0.1493055555555555;0.2148943829704667;0.1717495987158908;0.9424778761061948;0.4678899082568807;0.4105919003115265;0.2719780219780219;0.1415313225058004;0.7031446540880503;0.6316;0.6262
2004-03-12 08:00:00;0.7818181818181819;0.9073359073359074;0.3070866141732283;0.6180555555555556;0.5115546218487396;0.4895666131621188;0.5088495575221239;0.6376146788990826;0.7464174454828661;0.6302197802197802;0.1624129930394431;0.6779874213836479;0.6499;0.656
2004-03-12 09:00:00;0.3761098671443502;0.8667953667953668;0.3332404193556977;0.763888888888889;0.6344537815126049;0.4895666131621188;0.3938053097345133;0.4782194098750424;0.8448598130841122;0.7335164835164836;0.2064965197215776;0.5911949685534592;0.6561;0.661
2004-03-12 10:00:00;0.5454545454545455;0.6785714285714285;0.3165354330708661;0.4826388888888889;0.3876050420168068;0.2969502407704655;0.5221238938053097;0.5504587155963303;0.6292834890965732;0.5406593406593407;0.2993039443155452;0.408805031446541;0.632;0.6657
2004-03-12 11:00:00;0.4727272727272728;0.5945945945945946;0.2503937007874016;0.3993055555555556;0.3025210084033612;0.3434991974317817;0.572566371681416;0.6467889908256881;0.5582554517133956;0.5021978021978022;0.3248259860788863;0.3672955974842767;0.6243;0.6549
2004-03-12 12:00:00;0.3636363636363636;0.5395752895752896;0.168503937007874;0.3506944444444445;0.2489495798319326;0.2263242375601926;0.6309734513274337;0.5091743119266054;0.5202492211838007;0.3879120879120879;0.3410672853828306;0.3433962264150944;0.6195;0.6766
2004-03-12 13:00:00;0.4363636363636364;0.583976833976834;0.2094488188976377;0.3784722222222222;0.2804621848739496;0.2536115569823435;0.607079646017699;0.5229357798165137;0.5551401869158878;0.401098901098901;0.3665893271461717;0.3182389937106918;0.6262;0.7084
2004-03-12 14:00:00;0.4727272727272728;0.6177606177606177;0.2551181102362204;0.4409722222222222;0.3455882352941176;0.2584269662921348;0.5548672566371682;0.5550458715596331;0.5968847352024923;0.443956043956044;0.3712296983758701;0.3333333333333333;0.656;0.7478
2004-03-12 15:00:00;0.509090909090909;0.6814671814671814;0.2803149606299212;0.4895833333333333;0.3918067226890757;0.3017656500802568;0.5309734513274336;0.5688073394495414;0.6467289719626169;0.4868131868131868;0.3596287703016241;0.349685534591195;0.661;0.7536
2004-03-12 16:00:00;0.4909090909090908;0.638996138996139;0.2488188976377952;0.4375;0.3403361344537815;0.2825040128410915;0.55929203539823;0.5412844036697249;0.5950155763239876;0.471978021978022;0.3619489559164733;0.3522012578616352;0.6657;0.774
2004-03-12 17:00:00;0.4181818181818181;0.6052123552123553;0.1984251968503936;0.4027777777777778;0.3067226890756301;0.2375601926163723;0.6053097345132743;0.536697247706422;0.5657320872274144;0.4071428571428571;0.3851508120649651;0.3157232704402515;0.6549;0.7771
2004-03-12 18:00:00;0.6909090909090909;0.8330115830115831;0.3559055118110236;0.6666666666666667;0.5546218487394957;0.3274478330658106;0.4336283185840707;0.6743119266055047;0.7526479750778817;0.6357142857142857;0.3433874709976798;0.3823899371069182;0.6766;0.7597
2004-03-12 19:00:00;0.6545454545454545;0.8474903474903476;0.3700787401574802;0.6284722222222222;0.5220588235294118;0.3210272873194221;0.4415929203539823;0.6559633027522935;0.7133956386292836;0.6565934065934065;0.3271461716937355;0.430188679245283;0.7084;0.7423
2004-03-12 20:00:00;0.3761098671443502;0.4356210536648984;0.75748031496063;0.3596598852711839;0.9044117647058824;0.5425361155698235;0.2672566371681416;0.7706422018348624;0.7133956386292836;0.8978021978021979;0.2923433874709977;0.5194968553459121;0.7478;0.7256
2004-03-12 21:00:00;0.7818181818181819;0.917953667953668;0.5133858267716536;0.6944444444444445;0.5777310924369748;0.4365971107544141;0.3805309734513274;0.6743119266055047;0.77196261682243;0.7549450549450549;0.2737819025522042;0.5547169811320755;0.7536;0.7173
2004-03-12 22:00:00;0.6181818181818182;0.8079150579150579;0.3275590551181102;0.4930555555555556;0.3970588235294118;0.4028892455858748;0.4575221238938052;0.6284403669724772;0.6361370716510905;0.6802197802197802;0.248259860788863;0.6276729559748428;0.774;0.7158
2004-03-12 23:00:00;0.9636363636363636;0.9942084942084942;0.5669291338582677;0.7534722222222223;0.6271008403361343;0.478330658105939;0.3707964601769911;0.6055045871559634;0.8473520249221184;0.7714285714285714;0.2180974477958236;0.6968553459119496;0.7771;0.6982
2004-03-13 00:00:00;0.4727272727272728;0.611003861003861;0.1811023622047244;0.3298611111111111;0.2258403361344537;0.3065810593900481;0.5672566371681416;0.5091743119266054;0.5246105919003116;0.567032967032967;0.2134570765661252;0.690566037735849;0.7597;0.6887
2004-03-13 01:00:00;0.3272727272727272;0.52992277992278;0.0944881889763779;0.2534722222222222;0.1302521008403361;0.2199036918138041;0.6628318584070796;0.4357798165137614;0.4741433021806853;0.4895604395604395;0.2041763341067285;0.6880503144654089;0.7423;0.6932
2004-03-13 02:00:00;0.2727272727272727;0.5183397683397682;0.0566929133858267;0.1840277777777778;0.0346638655462184;0.1300160513643659;0.7557522123893805;0.3669724770642202;0.4130841121495326;0.434065934065934;0.1972157772621809;0.6880503144654089;0.7256;0.6945
2004-03-13 03:00:00;0.2909090909090909;0.5067567567567567;0.0614173228346456;0.1840277777777778;0.0357142857142857;0.1300160513643659;0.7584070796460178;0.4782194098750424;0.422429906542056;0.4082417582417583;0.174013921113689;0.7333333333333334;0.7173;0.7124
2004-03-13 04:00:00;0.3761098671443502;0.4826254826254826;0.0771653543307086;0.2118055555555555;0.0756302521008402;0.1717495987158908;0.7168141592920354;0.371559633027523;0.4423676012461059;0.406043956043956;0.1554524361948955;0.7786163522012579;0.7158;0.7335
2004-03-13 05:00:00;0.1636363636363636;0.3194980694980694;0.0362204724409448;0.0868055555555555;0.2148943829704667;0.0963081861958266;0.9716814159292037;0.2889908256880734;0.356386292834891;0.310989010989011;0.185614849187935;0.6842767295597485;0.6982;0.7451
2004-03-13 06:00:00;0.1999999999999999;0.4372586872586873;0.0314960629921259;0.0972222222222222;0.2148943829704667;0.0818619582664526;0.9592920353982302;0.2660550458715596;0.3526479750778816;0.3197802197802197;0.1600928074245939;0.7333333333333334;0.6887;0.709
2004-03-13 07:00:00;0.2545454545454545;0.4488416988416989;0.0629921259842519;0.1736111111111111;0.0220588235294117;0.2199036918138041;0.8017699115044248;0.3440366972477064;0.4404984423676013;0.3774725274725275;0.1392111368909512;0.788679245283019;0.6932;0.695
2004-03-13 08:00:00;0.4727272727272728;0.6650579150579151;0.1968503937007873;0.40625;0.3088235294117646;0.4077046548956661;0.5424778761061946;0.4311926605504587;0.6080996884735203;0.5159340659340659;0.1438515081206496;0.7849056603773585;0.6945;0.7127
2004-03-13 09:00:00;0.6545454545454545;0.7345559845559845;0.3653543307086614;0.5208333333333334;0.4243697478991596;0.4703049759229534;0.4495575221238938;0.536697247706422;0.6697819314641745;0.6362637362637362;0.2157772621809744;0.6352201257861636;0.7124;0.7042
2004-03-13 10:00:00;0.5636363636363637;0.7722007722007721;0.2409448818897637;0.4444444444444445;0.3487394957983193;0.3980738362760835;0.484070796460177;0.5688073394495414;0.6012461059190032;0.665934065934066;0.2807424593967517;0.5283018867924529;0.7335;0.7012
2004-03-13 11:00:00;0.7272727272727272;0.8638996138996139;0.4346456692913386;0.5555555555555557;0.4569327731092437;0.4719101123595506;0.4300884955752213;0.7155963302752295;0.6716510903426792;0.7307692307692308;0.3549883990719257;0.4150943396226416;0.7451;0.7117
2004-03-13 12:00:00;0.6363636363636364;0.7760617760617762;0.3196850393700787;0.4826388888888889;0.3865546218487395;0.3804173354735152;0.4893805309734513;0.7293577981651376;0.6087227414330217;0.6230769230769231;0.4199535962877029;0.3094339622641509;0.709;0.7451
2004-03-13 13:00:00;0.4909090909090908;0.6573359073359074;0.231496062992126;0.4236111111111111;0.3256302521008404;0.2423756019261637;0.5884955752212389;0.5596330275229358;0.5595015576323987;0.4659340659340659;0.4431554524361948;0.2779874213836478;0.695;0.7569
2004-03-13 14:00:00;0.3454545454545454;0.5405405405405405;0.1653543307086614;0.2951388888888889;0.1838235294117647;0.1861958266452648;0.6778761061946903;0.4587155963302752;0.4897196261682243;0.328021978021978;0.4106728538283062;0.3220125786163522;0.7127;0.7786
2004-03-13 15:00:00;0.3454545454545454;0.5723938223938224;0.1590551181102362;0.3159722222222222;0.2079831932773108;0.1878009630818619;0.643362831858407;0.5229357798165137;0.5171339563862929;0.3813186813186813;0.4199535962877029;0.3069182389937107;0.7042;0.8091
2004-03-13 16:00:00;0.4363636363636364;0.6361003861003861;0.1637795275590551;0.3506944444444445;0.2499999999999999;0.218298555377207;0.6035398230088496;0.5596330275229358;0.5308411214953271;0.4532967032967033;0.4013921113689095;0.3257861635220126;0.7012;0.806
2004-03-13 17:00:00;0.3999999999999999;0.6554054054054054;0.1417322834645669;0.3645833333333333;0.263655462184874;0.2343499197431781;0.5787610619469026;0.5642201834862386;0.5607476635514019;0.4565934065934066;0.3805104408352668;0.359748427672956;0.7117;0.8193
2004-03-13 18:00:00;0.5636363636363637;0.7972972972972973;0.289763779527559;0.5347222222222222;0.4348739495798318;0.3611556982343499;0.4504424778761062;0.6697247706422018;0.6710280373831775;0.6274725274725275;0.3665893271461717;0.4;0.7451;0.8498
2004-03-13 19:00:00;0.7454545454545455;0.9285714285714284;0.395275590551181;0.6770833333333334;0.5640756302521007;0.4414125200642055;0.3858407079646017;0.7477064220183487;0.7601246105919003;0.7467032967032967;0.3596287703016241;0.4176100628930818;0.7569;0.8536
2004-03-13 20:00:00;0.7454545454545455;0.9305019305019304;0.4362204724409448;0.6631944444444444;0.551470588235294;0.4446227929373997;0.3823008849557521;0.7293577981651376;0.7557632398753894;0.7934065934065935;0.3573085846867749;0.438993710691824;0.7786;0.8537
2004-03-13 21:00:00;0.7454545454545455;0.94015444015444;0.4125984251968503;0.6319444444444445;0.523109243697479;0.4510433386837881;0.3893805309734513;0.7201834862385321;0.7214953271028038;0.8972527472527474;0.3480278422273782;0.4729559748427673;0.8091;0.8674
2004-03-13 22:00:00;0.5454545454545455;0.7693050193050194;0.2724409448818897;0.4513888888888889;0.3571428571428571;0.3402889245585875;0.4619469026548672;0.6467889908256881;0.6517133956386293;0.7532967032967033;0.3317865429234338;0.4955974842767296;0.806;0.8603
2004-03-13 23:00:00;0.4545454545454546;0.7442084942084942;0.1716535433070866;0.375;0.2741596638655462;0.2728731942215088;0.5044247787610618;0.5871559633027523;0.5613707165109034;0.7049450549450549;0.334106728538283;0.5044025157232704;0.8193;0.8533
2004-03-14 00:00:00;0.509090909090909;0.8561776061776062;0.1354330708661417;0.3784722222222222;0.2773109243697479;0.3017656500802568;0.5017699115044247;0.5825688073394495;0.5663551401869159;0.7043956043956043;0.3155452436194895;0.558490566037736;0.8498;0.8473
2004-03-14 01:00:00;0.4909090909090908;0.8079150579150579;0.1952755905511811;0.4097222222222222;0.310924369747899;0.276083467094703;0.4938053097345132;0.536697247706422;0.5744548286604362;0.7016483516483516;0.3317865429234338;0.5320754716981133;0.8536;0.853
2004-03-14 02:00:00;0.4363636363636364;0.694980694980695;0.1338582677165354;0.2951388888888889;0.1848739495798319;0.2022471910112359;0.5584070796460177;0.4678899082568807;0.52398753894081;0.5956043956043957;0.2830626450116009;0.6251572327044026;0.8537;0.853
2004-03-14 03:00:00;0.4181818181818181;0.6727799227799228;0.1968503937007873;0.3333333333333333;0.2300420168067226;0.2022471910112359;0.5300884955752212;0.4782194098750424;0.57196261682243;0.5631868131868132;0.2621809744779582;0.6817610062893082;0.8674;0.8627
2004-03-14 04:00:00;0.3761098671443502;0.4662162162162161;0.0771653543307086;0.1770833333333333;0.0252100840336134;0.1091492776886035;0.7150442477876107;0.3669724770642202;0.4672897196261683;0.4384615384615384;0.2737819025522042;0.6528301886792454;0.8603;0.8728
2004-03-14 05:00:00;0.1999999999999999;0.4005791505791506;0.0393700787401574;0.125;0.2148943829704667;0.0818619582664526;0.8407079646017699;0.3119266055045872;0.4205607476635514;0.3714285714285714;0.259860788863109;0.6779874213836479;0.8533;0.8789
2004-03-14 06:00:00;0.1636363636363636;0.414092664092664;0.0346456692913385;0.0833333333333333;0.2148943829704667;0.0674157303370786;0.949557522123894;0.2798165137614679;0.3931464174454828;0.3401098901098901;0.2621809744779582;0.6666666666666667;0.8473;0.8474
2004-03-14 07:00:00;0.1454545454545454;0.3677606177606177;0.0314960629921259;0.0798611111111111;0.2148943829704667;0.1155698234349919;0.9398230088495576;0.2981651376146789;0.3975077881619937;0.3296703296703296;0.2343387470997679;0.7345911949685534;0.853;0.7812
2004-03-14 08:00:00;0.2363636363636363;0.4903474903474903;0.0456692913385826;0.1423611111111111;0.2148943829704667;0.1589085072231139;0.7991150442477877;0.3761467889908257;0.443613707165109;0.3879120879120879;0.2621809744779582;0.6729559748427674;0.853;0.7616
2004-03-14 09:00:00;0.2727272727272727;0.5675675675675677;0.0787401574803149;0.21875;0.0829831932773108;0.1861958266452648;0.6486725663716815;0.371559633027523;0.5140186915887851;0.4615384615384615;0.2807424593967517;0.638993710691824;0.8627;0.7525
2004-03-14 10:00:00;0.3818181818181818;0.6611969111969113;0.1921259842519684;0.2951388888888889;0.1827731092436975;0.2279293739967897;0.5575221238938053;0.4403669724770642;0.5682242990654206;0.5340659340659342;0.3294663573085847;0.5522012578616353;0.8728;0.7516
2004-03-14 11:00:00;0.4909090909090908;0.7702702702702703;0.2220472440944881;0.375;0.273109243697479;0.2792937399678973;0.4920353982300885;0.5137614678899083;0.6193146417445482;0.6054945054945056;0.3851508120649651;0.4641509433962265;0.8789;0.7696
2004-03-14 12:00:00;0.4909090909090908;0.7422779922779922;0.2173228346456692;0.3680555555555556;0.2657563025210084;0.2552166934189406;0.5176991150442478;0.536697247706422;0.6074766355140188;0.5543956043956044;0.4408352668213457;0.3660377358490566;0.8474;0.8307
2004-03-14 13:00:00;0.3454545454545454;0.6119691119691121;0.1354330708661417;0.2569444444444445;0.1376050420168066;0.1781701444622793;0.6743362831858406;0.4678899082568807;0.5127725856697819;0.3994505494505494;0.4849187935034802;0.279245283018868;0.7812;0.8732
2004-03-14 14:00:00;0.3090909090909091;0.5405405405405405;0.121259842519685;0.2569444444444445;0.1365546218487394;0.1621187800963081;0.6920353982300884;0.4587155963302752;0.4909657320872274;0.3401098901098901;0.4895591647331786;0.2641509433962264;0.7616;0.921
2004-03-14 15:00:00;0.3272727272727272;0.5897683397683399;0.1448818897637795;0.28125;0.1649159663865546;0.1765650080256821;0.6716814159292035;0.481651376146789;0.5040498442367601;0.3554945054945055;0.5011600928074246;0.2490566037735849;0.7525;0.932
2004-03-14 16:00:00;0.5272727272727272;0.7828185328185328;0.2251968503937008;0.4097222222222222;0.310924369747899;0.2696629213483146;0.5769911504424778;0.5825688073394495;0.5881619937694703;0.4648351648351648;0.5081206496519721;0.2415094339622641;0.7516;0.9341
2004-03-14 17:00:00;0.509090909090909;0.7635135135135135;0.2346456692913385;0.4131944444444445;0.3172268907563024;0.2857142857142857;0.5495575221238937;0.5779816513761469;0.6018691588785047;0.5236263736263735;0.4872389791183295;0.2716981132075472;0.7696;0.9314
2004-03-14 18:00:00;0.4363636363636364;0.802123552123552;0.1811023622047244;0.4201388888888889;0.3214285714285715;0.2536115569823435;0.5371681415929204;0.5458715596330275;0.6037383177570094;0.5543956043956044;0.4501160092807424;0.3459119496855346;0.8307;0.9164
2004-03-14 19:00:00;0.8181818181818181;0.4356210536648984;0.4015748031496063;0.7118055555555557;0.5913865546218487;0.4157303370786517;0.3814159292035398;0.7110091743119267;0.804361370716511;0.793956043956044;0.4199535962877029;0.408805031446541;0.8732;0.9094
2004-03-14 20:00:00;0.3761098671443502;0.4356210536648984;0.525984251968504;0.7986111111111112;0.6638655462184874;0.5184590690208668;0.3176991150442478;0.7844036697247707;0.8728971962616822;0.9076923076923078;0.4013921113689095;0.4641509433962265;0.921;0.9361
2004-03-14 21:00:00;0.6;0.8812741312741313;0.3259842519685039;0.5069444444444444;0.4107142857142857;0.3451043338683788;0.4088495575221239;0.6605504587155964;0.6953271028037383;0.7664835164835164;0.3805104408352668;0.5081761006289309;0.932;0.923
2004-03-14 22:00:00;0.3636363636363636;0.6534749034749036;0.1464566929133858;0.3090277777777778;0.2006302521008403;0.2311396468699839;0.5327433628318583;0.5458715596330275;0.5514018691588786;0.6428571428571428;0.3712296983758701;0.5257861635220127;0.9341;0.9351
2004-03-14 23:00:00;0.3818181818181818;0.6776061776061776;0.1133858267716535;0.3020833333333333;0.1932773109243697;0.2407704654895666;0.5407079646017698;0.536697247706422;0.5700934579439253;0.6021978021978023;0.334106728538283;0.5874213836477988;0.9314;0.9375
2004-03-15 00:00:00;0.3090909090909091;0.5714285714285715;0.0929133858267716;0.2534722222222222;0.1292016806722689;0.1637239165329053;0.5867256637168141;0.444954128440367;0.5264797507788163;0.5478021978021979;0.3364269141531322;0.5723270440251573;0.9164;0.9475
2004-03-15 01:00:00;0.3090909090909091;0.5714285714285715;0.1039370078740157;0.2361111111111111;0.1092436974789915;0.1669341894060995;0.6088495575221238;0.4174311926605504;0.52398753894081;0.506043956043956;0.3178654292343387;0.6012578616352202;0.9094;0.9401
2004-03-15 02:00:00;0.3090909090909091;0.556949806949807;0.0929133858267716;0.2395833333333333;0.1113445378151259;0.1701444622792937;0.5982300884955751;0.3944954128440367;0.5383177570093458;0.4923076923076923;0.3039443155452436;0.6553459119496856;0.9361;0.917
2004-03-15 03:00:00;0.1818181818181818;0.416023166023166;0.058267716535433;0.1493055555555555;0.2148943829704667;0.1701444622792937;0.7132743362831859;0.4782194098750424;0.4890965732087228;0.421978021978022;0.2853828306264501;0.6830188679245284;0.923;0.9076
2004-03-15 04:00:00;0.3761098671443502;0.416023166023166;0.058267716535433;0.1354166666666666;0.2148943829704667;0.102728731942215;0.7327433628318585;0.3165137614678899;0.4772585669781931;0.4175824175824176;0.2784222737819026;0.7069182389937109;0.9351;0.8993
